ciclo,carrera,tramo_desde,tramo_hasta,resultado,postulantes
2026,INGENIERIA MECATRONICA,240,250,no_ingresante,2
2026,INGENIERIA MECATRONICA,250,260,ingresante,6
2026,INGENIERIA MECATRONICA,260,270,ingresante,2
2026,INGENIERIA MECATRONICA,270,280,ingresante,4
2026,MEDICINA HUMANA,30,40,no_ingresante,1
2026,MEDICINA HUMANA,40,50,no_ingresante,3
2026,MEDICINA HUMANA,50,60,no_ingresante,4
2026,MEDICINA HUMANA,60,70,no_ingresante,10
2026,MEDICINA HUMANA,70,80,no_ingresante,32
2026,MEDICINA HUMANA,80,90,no_ingresante,29
2026,MEDICINA HUMANA,90,100,no_ingresante,33
2026,MEDICINA HUMANA,100,110,no_ingresante,75
2026,MEDICINA HUMANA,110,120,no_ingresante,58
2026,MEDICINA HUMANA,120,130,no_ingresante,44
2026,MEDICINA HUMANA,130,140,ingresante,1
2026,MEDICINA HUMANA,130,140,no_ingresante,47
2026,MEDICINA HUMANA,140,150,ingresante,4
2026,MEDICINA HUMANA,140,150,no_ingresante,24
2026,MEDICINA HUMANA,150,160,ingresante,9
2026,MEDICINA HUMANA,150,160,no_ingresante,15
2026,MEDICINA HUMANA,160,170,ingresante,13
2026,MEDICINA HUMANA,160,170,no_ingresante,7
2026,MEDICINA HUMANA,170,180,ingresante,38
2026,MEDICINA HUMANA,180,190,ingresante,33
2026,MEDICINA HUMANA,190,200,ingresante,36
2026,MEDICINA HUMANA,200,210,ingresante,20
2026,MEDICINA HUMANA,210,220,ingresante,8
2026,MEDICINA HUMANA,220,230,ingresante,2
2026,MEDICINA HUMANA,230,240,ingresante,1
2026,MEDICINA HUMANA,240,250,ingresante,1
2026,MEDICINA VETERINARIA Y ZOOTECNIA,70,80,ingresante,2
2026,MEDICINA VETERINARIA Y ZOOTECNIA,80,90,ingresante,3
2026,MEDICINA VETERINARIA Y ZOOTECNIA,90,100,ingresante,7
2026,MEDICINA VETERINARIA Y ZOOTECNIA,100,110,ingresante,9
2026,MEDICINA VETERINARIA Y ZOOTECNIA,110,120,ingresante,26
2026,MEDICINA VETERINARIA Y ZOOTECNIA,120,130,ingresante,54
2026,MEDICINA VETERINARIA Y ZOOTECNIA,130,140,ingresante,20
2026,MEDICINA VETERINARIA Y ZOOTECNIA,140,150,ingresante,10
2026,MEDICINA VETERINARIA Y ZOOTECNIA,150,160,ingresante,8
2026,MEDICINA VETERINARIA Y ZOOTECNIA,160,170,ingresante,2
2026,MEDICINA VETERINARIA Y ZOOTECNIA,170,180,ingresante,1
2026,MEDICINA VETERINARIA Y ZOOTECNIA,180,190,ingresante,1
2026,MEDICINA VETERINARIA Y ZOOTECNIA,200,210,ingresante,3
2026,MEDICINA VETERINARIA Y ZOOTECNIA,210,220,ingresante,1
2026,MEDICINA VETERINARIA Y ZOOTECNIA,220,230,ingresante,3
2026,MEDICINA VETERINARIA Y ZOOTECNIA,230,240,ingresante,5
2026,MEDICINA VETERINARIA Y ZOOTECNIA,240,250,ingresante,1
2026,MEDICINA VETERINARIA Y ZOOTECNIA,250,260,ingresante,2
2026,MEDICINA VETERINARIA Y ZOOTECNIA,260,270,ingresante,1
2026,OBSTETRICIA Y PUERICULTURA,70,80,ingresante,1
2026,OBSTETRICIA Y PUERICULTURA,80,90,ingresante,9
2026,OBSTETRICIA Y PUERICULTURA,90,100,ingresante,11
2026,OBSTETRICIA Y PUERICULTURA,100,110,ingresante,11
2026,OBSTETRICIA Y PUERICULTURA,110,120,ingresante,26
2026,OBSTETRICIA Y PUERICULTURA,120,130,ingresante,19
2026,OBSTETRICIA Y PUERICULTURA,130,140,ingresante,9
2026,OBSTETRICIA Y PUERICULTURA,140,150,ingresante,12
2026,OBSTETRICIA Y PUERICULTURA,150,160,ingresante,6
2026,OBSTETRICIA Y PUERICULTURA,160,170,ingresante,1
2026,OBSTETRICIA Y PUERICULTURA,210,220,ingresante,3
2026,OBSTETRICIA Y PUERICULTURA,220,230,ingresante,1
2026,OBSTETRICIA Y PUERICULTURA,230,240,ingresante,2
2026,OBSTETRICIA Y PUERICULTURA,240,250,ingresante,1
2026,OBSTETRICIA Y PUERICULTURA,250,260,ingresante,2
2026,OBSTETRICIA Y PUERICULTURA,260,270,ingresante,1
2026,OBSTETRICIA Y PUERICULTURA,270,280,ingresante,1
2026,ODONTOLOGIA,80,90,ingresante,2
2026,ODONTOLOGIA,90,100,ingresante,1
2026,ODONTOLOGIA,100,110,ingresante,2
2026,ODONTOLOGIA,110,120,ingresante,18
2026,ODONTOLOGIA,120,130,ingresante,38
2026,ODONTOLOGIA,130,140,ingresante,26
2026,ODONTOLOGIA,140,150,ingresante,20
2026,ODONTOLOGIA,150,160,ingresante,9
2026,ODONTOLOGIA,160,170,ingresante,4
2026,ODONTOLOGIA,190,200,ingresante,1
2026,ODONTOLOGIA,200,210,no_ingresante,2
2026,ODONTOLOGIA,210,220,ingresante,2
2026,ODONTOLOGIA,220,230,ingresante,1
2026,ODONTOLOGIA,230,240,ingresante,6
2026,ODONTOLOGIA,240,250,ingresante,7
2026,ODONTOLOGIA,250,260,ingresante,3
2026,ODONTOLOGIA,260,270,ingresante,1
2026,ODONTOLOGIA,270,280,ingresante,3
2026,ODONTOLOGIA,280,290,ingresante,2
2026,PSICOLOGIA,70,80,ingresante,2
2026,PSICOLOGIA,80,90,ingresante,1
2026,PSICOLOGIA,90,100,ingresante,2
2026,PSICOLOGIA,100,110,ingresante,8
2026,PSICOLOGIA,110,120,ingresante,9
2026,PSICOLOGIA,120,130,ingresante,31
2026,PSICOLOGIA,130,140,ingresante,21
2026,PSICOLOGIA,140,150,ingresante,26
2026,PSICOLOGIA,150,160,ingresante,22
2026,PSICOLOGIA,160,170,ingresante,6
2026,PSICOLOGIA,170,180,ingresante,6
2026,PSICOLOGIA,180,190,ingresante,3
2026,PSICOLOGIA,210,220,ingresante,3
2026,PSICOLOGIA,220,230,ingresante,6
2026,PSICOLOGIA,230,240,ingresante,4
2026,PSICOLOGIA,240,250,ingresante,1
2026,PSICOLOGIA,250,260,ingresante,3
2026,PSICOLOGIA,260,270,ingresante,6
2026,PSICOLOGIA,270,280,ingresante,2
2026,PSICOLOGIA,280,290,ingresante,2
2026,PSICOLOGIA,290,300,ingresante,1
2026,PUBLICIDAD Y MULTIMEDIA,90,100,ingresante,6
2026,PUBLICIDAD Y MULTIMEDIA,100,110,ingresante,13
2026,PUBLICIDAD Y MULTIMEDIA,110,120,ingresante,15
2026,PUBLICIDAD Y MULTIMEDIA,120,130,ingresante,22
2026,PUBLICIDAD Y MULTIMEDIA,130,140,ingresante,21
2026,PUBLICIDAD Y MULTIMEDIA,140,150,ingresante,18
2026,PUBLICIDAD Y MULTIMEDIA,150,160,ingresante,4
2026,PUBLICIDAD Y MULTIMEDIA,160,170,ingresante,8
2026,PUBLICIDAD Y MULTIMEDIA,180,190,ingresante,1
2026,PUBLICIDAD Y MULTIMEDIA,190,200,ingresante,3
2026,PUBLICIDAD Y MULTIMEDIA,200,210,ingresante,1
2026,PUBLICIDAD Y MULTIMEDIA,240,250,ingresante,2
2026,PUBLICIDAD Y MULTIMEDIA,250,260,ingresante,3
2026,PUBLICIDAD Y MULTIMEDIA,260,270,ingresante,2
2026,PUBLICIDAD Y MULTIMEDIA,280,290,ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,80,90,ingresante,2
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,90,100,ingresante,3
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,100,110,ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,110,120,ingresante,3
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,120,130,ingresante,19
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,130,140,ingresante,6
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,140,150,ingresante,8
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,150,160,ingresante,4
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,160,170,ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,190,200,ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,230,240,ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,230,240,no_ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,240,250,ingresante,1
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,240,250,no_ingresante,3
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,250,260,ingresante,3
2026,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,260,270,ingresante,4
2026,TEOLOGIA,40,50,ingresante,1
2026,TEOLOGIA,50,60,ingresante,1
2026,TEOLOGIA,70,80,ingresante,1
2026,TEOLOGIA,100,110,ingresante,3
2026,TEOLOGIA,110,120,ingresante,2
2026,TEOLOGIA,120,130,ingresante,1
2026,TEOLOGIA,140,150,ingresante,2
2026,TEOLOGIA,150,160,ingresante,1
2026,TEOLOGIA,160,170,ingresante,1
2026,TEOLOGIA,190,200,ingresante,1
2026,TEOLOGIA,200,210,ingresante,1
2026,TEOLOGIA,210,220,ingresante,1
2026,TEOLOGIA,220,230,ingresante,1
2026,TEOLOGIA,240,250,ingresante,2
2026,TEOLOGIA,250,260,ingresante,1
2026,TEOLOGIA,260,270,ingresante,2
2026,TEOLOGIA,270,280,ingresante,1
2026,TRABAJO SOCIAL,40,50,ingresante,2
2026,TRABAJO SOCIAL,50,60,ingresante,2
2026,TRABAJO SOCIAL,60,70,ingresante,1
2026,TRABAJO SOCIAL,70,80,ingresante,2
2026,TRABAJO SOCIAL,80,90,ingresante,2
2026,TRABAJO SOCIAL,90,100,ingresante,2
2026,TRABAJO SOCIAL,100,110,ingresante,5
2026,TRABAJO SOCIAL,110,120,ingresante,4
2026,TRABAJO SOCIAL,120,130,ingresante,3
2026,TRABAJO SOCIAL,130,140,ingresante,2
2026,TRABAJO SOCIAL,140,150,ingresante,2
2026,TRABAJO SOCIAL,170,180,ingresante,1
2026,TRABAJO SOCIAL,180,190,ingresante,1
2026,TRABAJO SOCIAL,190,200,ingresante,2
2026,TRABAJO SOCIAL,210,220,ingresante,3
2026,TRABAJO SOCIAL,220,230,ingresante,6
2026,TRABAJO SOCIAL,230,240,ingresante,2
2026,TRABAJO SOCIAL,240,250,ingresante,5
2026,TRABAJO SOCIAL,250,260,ingresante,1
2026,TRABAJO SOCIAL,260,270,ingresante,8
2026,TRABAJO SOCIAL,270,280,ingresante,7
2026,TRABAJO SOCIAL,280,290,ingresante,2
2026,TURISMO Y GASTRONOMIA,70,80,ingresante,1
2026,TURISMO Y GASTRONOMIA,90,100,ingresante,1
2026,TURISMO Y GASTRONOMIA,110,120,ingresante,1
2026,TURISMO Y GASTRONOMIA,130,140,ingresante,2
2026,TURISMO Y GASTRONOMIA,150,160,ingresante,2
2026,TURISMO Y GASTRONOMIA,180,190,ingresante,1
2026,TURISMO Y GASTRONOMIA,220,230,ingresante,1
2026,TURISMO Y GASTRONOMIA,230,240,ingresante,1
2026,TURISMO Y GASTRONOMIA,240,250,ingresante,1
2026,TURISMO Y GASTRONOMIA,250,260,ingresante,1
2026,TURISMO Y GASTRONOMIA,260,270,ingresante,2
2026,TURISMO Y GASTRONOMIA,270,280,ingresante,2
2026,TURISMO Y GASTRONOMIA,280,290,ingresante,2
2027,ADMINISTRACION DE EMPRESAS,80,90,ingresante,2
2027,ADMINISTRACION DE EMPRESAS,90,100,ingresante,2
2027,ADMINISTRACION DE EMPRESAS,100,110,ingresante,12
2027,ADMINISTRACION DE EMPRESAS,110,120,ingresante,8
2027,ADMINISTRACION DE EMPRESAS,120,130,ingresante,13
2027,ADMINISTRACION DE EMPRESAS,130,140,ingresante,7
2027,ADMINISTRACION DE EMPRESAS,140,150,ingresante,10
2027,ADMINISTRACION DE EMPRESAS,150,160,ingresante,1
2027,ADMINISTRACION DE EMPRESAS,160,170,ingresante,1
2027,ADMINISTRACION DE EMPRESAS,170,180,ingresante,1
2027,ADMINISTRACION DE EMPRESAS,220,230,ingresante,5
2027,ADMINISTRACION DE EMPRESAS,230,240,ingresante,1
2027,ADMINISTRACION DE EMPRESAS,240,250,ingresante,5
2027,ADMINISTRACION DE EMPRESAS,250,260,ingresante,4
2027,ADMINISTRACION DE EMPRESAS,260,270,ingresante,2
2027,ARQUITECTURA,90,100,ingresante,4
2027,ARQUITECTURA,100,110,ingresante,6
2027,ARQUITECTURA,110,120,ingresante,12
2027,ARQUITECTURA,120,130,ingresante,12
2027,ARQUITECTURA,130,140,ingresante,3
2027,ARQUITECTURA,140,150,ingresante,1
2027,ARQUITECTURA,230,240,ingresante,3
2027,ARQUITECTURA,240,250,ingresante,7
2027,ARQUITECTURA,250,260,ingresante,3
2027,ARQUITECTURA,260,270,ingresante,6
2027,CIENCIA POLITICA Y GOBIERNO,110,120,ingresante,2
2027,CIENCIA POLITICA Y GOBIERNO,120,130,ingresante,1
2027,CIENCIA POLITICA Y GOBIERNO,140,150,ingresante,4
2027,CIENCIA POLITICA Y GOBIERNO,150,160,ingresante,2
2027,CIENCIA POLITICA Y GOBIERNO,160,170,ingresante,1
2027,CIENCIA POLITICA Y GOBIERNO,240,250,ingresante,2
2027,CIENCIA POLITICA Y GOBIERNO,250,260,ingresante,4
2027,CIENCIA POLITICA Y GOBIERNO,260,270,ingresante,1
2027,CIENCIA POLITICA Y GOBIERNO,280,290,ingresante,2
2027,COMUNICACION SOCIAL,100,110,ingresante,1
2027,COMUNICACION SOCIAL,110,120,ingresante,2
2027,COMUNICACION SOCIAL,120,130,ingresante,5
2027,COMUNICACION SOCIAL,130,140,ingresante,3
2027,COMUNICACION SOCIAL,140,150,ingresante,3
2027,COMUNICACION SOCIAL,230,240,ingresante,1
2027,COMUNICACION SOCIAL,240,250,ingresante,2
2027,COMUNICACION SOCIAL,250,260,ingresante,2
2027,COMUNICACION SOCIAL,270,280,ingresante,1
2027,CONTABILIDAD,90,100,ingresante,1
2027,CONTABILIDAD,110,120,ingresante,1
2027,CONTABILIDAD,120,130,ingresante,3
2027,CONTABILIDAD,130,140,ingresante,3
2027,CONTABILIDAD,140,150,ingresante,2
2027,CONTABILIDAD,150,160,ingresante,1
2027,CONTABILIDAD,190,200,ingresante,1
2027,CONTABILIDAD,260,270,ingresante,1
2027,DERECHO,90,100,ingresante,2
2027,DERECHO,100,110,ingresante,8
2027,DERECHO,110,120,ingresante,18
2027,DERECHO,120,130,ingresante,32
2027,DERECHO,130,140,ingresante,20
2027,DERECHO,140,150,ingresante,34
2027,DERECHO,150,160,ingresante,11
2027,DERECHO,160,170,ingresante,12
2027,DERECHO,170,180,ingresante,2
2027,DERECHO,230,240,ingresante,5
2027,DERECHO,240,250,ingresante,9
2027,DERECHO,250,260,ingresante,8
2027,DERECHO,260,270,ingresante,12
2027,DERECHO,270,280,ingresante,10
2027,DERECHO,280,290,ingresante,5
2027,EDUCACION INICIAL,90,100,ingresante,2
2027,EDUCACION INICIAL,100,110,ingresante,1
2027,EDUCACION INICIAL,110,120,ingresante,4
2027,EDUCACION INICIAL,120,130,ingresante,5
2027,EDUCACION INICIAL,130,140,ingresante,1
2027,EDUCACION INICIAL,140,150,ingresante,1
2027,EDUCACION INICIAL,230,240,ingresante,2
2027,EDUCACION INICIAL,250,260,ingresante,2
2027,EDUCACION INICIAL,260,270,ingresante,1
2027,ENFERMERIA,90,100,ingresante,1
2027,ENFERMERIA,100,110,ingresante,7
2027,ENFERMERIA,110,120,ingresante,19
2027,ENFERMERIA,120,130,ingresante,26
2027,ENFERMERIA,130,140,ingresante,10
2027,ENFERMERIA,140,150,ingresante,10
2027,ENFERMERIA,150,160,ingresante,4
2027,ENFERMERIA,160,170,ingresante,2
2027,ENFERMERIA,220,230,ingresante,2
2027,ENFERMERIA,230,240,ingresante,3
2027,ENFERMERIA,240,250,ingresante,2
2027,ENFERMERIA,250,260,ingresante,5
2027,ENFERMERIA,260,270,ingresante,6
2027,ENFERMERIA,270,280,ingresante,1
2027,FARMACIA Y BIOQUIMICA,70,80,ingresante,1
2027,FARMACIA Y BIOQUIMICA,90,100,ingresante,1
2027,FARMACIA Y BIOQUIMICA,100,110,ingresante,7
2027,FARMACIA Y BIOQUIMICA,110,120,ingresante,9
2027,FARMACIA Y BIOQUIMICA,120,130,ingresante,9
2027,FARMACIA Y BIOQUIMICA,130,140,ingresante,2
2027,FARMACIA Y BIOQUIMICA,140,150,ingresante,5
2027,FARMACIA Y BIOQUIMICA,150,160,ingresante,2
2027,FARMACIA Y BIOQUIMICA,230,240,ingresante,2
2027,FARMACIA Y BIOQUIMICA,250,260,ingresante,5
2027,FARMACIA Y BIOQUIMICA,260,270,ingresante,1
2027,FARMACIA Y BIOQUIMICA,280,290,ingresante,1
2027,INGENIERIA AMBIENTAL,90,100,ingresante,2
2027,INGENIERIA AMBIENTAL,100,110,ingresante,2
2027,INGENIERIA AMBIENTAL,110,120,ingresante,2
2027,INGENIERIA AMBIENTAL,120,130,ingresante,2
2027,INGENIERIA AMBIENTAL,130,140,ingresante,1
2027,INGENIERIA AMBIENTAL,150,160,ingresante,1
2027,INGENIERIA AMBIENTAL,240,250,ingresante,1
2027,INGENIERIA AMBIENTAL,260,270,ingresante,2
2027,INGENIERIA BIOMEDICA,70,80,ingresante,1
2027,INGENIERIA BIOMEDICA,90,100,ingresante,1
2027,INGENIERIA BIOMEDICA,100,110,ingresante,4
2027,INGENIERIA BIOMEDICA,110,120,ingresante,3
2027,INGENIERIA BIOMEDICA,120,130,ingresante,7
2027,INGENIERIA BIOMEDICA,130,140,ingresante,3
2027,INGENIERIA BIOMEDICA,140,150,ingresante,4
2027,INGENIERIA BIOMEDICA,220,230,ingresante,1
2027,INGENIERIA BIOMEDICA,230,240,ingresante,2
2027,INGENIERIA BIOMEDICA,240,250,ingresante,1
2027,INGENIERIA BIOMEDICA,280,290,ingresante,1
2027,INGENIERIA BIOMEDICA,290,300,ingresante,1
2027,INGENIERIA BIOTECNOLOGICA,80,90,ingresante,1
2027,INGENIERIA BIOTECNOLOGICA,90,100,ingresante,3
2027,INGENIERIA BIOTECNOLOGICA,100,110,ingresante,2
2027,INGENIERIA BIOTECNOLOGICA,110,120,ingresante,4
2027,INGENIERIA BIOTECNOLOGICA,120,130,ingresante,4
2027,INGENIERIA BIOTECNOLOGICA,130,140,ingresante,9
2027,INGENIERIA BIOTECNOLOGICA,140,150,ingresante,3
2027,INGENIERIA BIOTECNOLOGICA,150,160,ingresante,1
2027,INGENIERIA BIOTECNOLOGICA,160,170,ingresante,1
2027,INGENIERIA BIOTECNOLOGICA,240,250,ingresante,2
2027,INGENIERIA BIOTECNOLOGICA,250,260,ingresante,1
2027,INGENIERIA BIOTECNOLOGICA,260,270,ingresante,5
2027,INGENIERIA BIOTECNOLOGICA,270,280,ingresante,3
2027,INGENIERIA CIVIL,70,80,ingresante,1
2027,INGENIERIA CIVIL,80,90,ingresante,1
2027,INGENIERIA CIVIL,90,100,ingresante,7
2027,INGENIERIA CIVIL,100,110,ingresante,8
2027,INGENIERIA CIVIL,110,120,ingresante,10
2027,INGENIERIA CIVIL,120,130,ingresante,11
2027,INGENIERIA CIVIL,130,140,ingresante,8
2027,INGENIERIA CIVIL,140,150,ingresante,5
2027,INGENIERIA CIVIL,150,160,ingresante,1
2027,INGENIERIA CIVIL,190,200,ingresante,1
2027,INGENIERIA CIVIL,220,230,ingresante,2
2027,INGENIERIA CIVIL,240,250,ingresante,4
2027,INGENIERIA CIVIL,250,260,ingresante,7
2027,INGENIERIA CIVIL,260,270,ingresante,9
2027,INGENIERIA CIVIL,270,280,ingresante,5
2027,INGENIERIA COMERCIAL,80,90,ingresante,1
2027,INGENIERIA COMERCIAL,100,110,ingresante,2
2027,INGENIERIA COMERCIAL,110,120,ingresante,6
2027,INGENIERIA COMERCIAL,120,130,ingresante,14
2027,INGENIERIA COMERCIAL,130,140,ingresante,16
2027,INGENIERIA COMERCIAL,140,150,ingresante,7
2027,INGENIERIA COMERCIAL,150,160,ingresante,6
2027,INGENIERIA COMERCIAL,170,180,ingresante,1
2027,INGENIERIA COMERCIAL,180,190,ingresante,1
2027,INGENIERIA COMERCIAL,200,210,ingresante,2
2027,INGENIERIA COMERCIAL,210,220,ingresante,1
2027,INGENIERIA COMERCIAL,240,250,ingresante,4
2027,INGENIERIA COMERCIAL,250,260,ingresante,4
2027,INGENIERIA COMERCIAL,260,270,ingresante,3
2027,INGENIERIA COMERCIAL,270,280,ingresante,2
2027,INGENIERIA DE MINAS,80,90,ingresante,1
2027,INGENIERIA DE MINAS,90,100,ingresante,6
2027,INGENIERIA DE MINAS,100,110,ingresante,16
2027,INGENIERIA DE MINAS,110,120,ingresante,12
2027,INGENIERIA DE MINAS,120,130,ingresante,16
2027,INGENIERIA DE MINAS,130,140,ingresante,13
2027,INGENIERIA DE MINAS,140,150,ingresante,5
2027,INGENIERIA DE MINAS,150,160,ingresante,2
2027,INGENIERIA DE MINAS,210,220,ingresante,1
2027,INGENIERIA DE MINAS,220,230,ingresante,4
2027,INGENIERIA DE MINAS,230,240,ingresante,3
2027,INGENIERIA DE MINAS,240,250,ingresante,4
2027,INGENIERIA DE MINAS,250,260,ingresante,1
2027,INGENIERIA DE MINAS,260,270,ingresante,7
2027,INGENIERIA DE MINAS,270,280,ingresante,2
2027,INGENIERIA DE SISTEMAS,80,90,ingresante,2
2027,INGENIERIA DE SISTEMAS,90,100,ingresante,5
2027,INGENIERIA DE SISTEMAS,100,110,ingresante,15
2027,INGENIERIA DE SISTEMAS,110,120,ingresante,16
2027,INGENIERIA DE SISTEMAS,120,130,ingresante,16
2027,INGENIERIA DE SISTEMAS,130,140,ingresante,11
2027,INGENIERIA DE SISTEMAS,140,150,ingresante,5
2027,INGENIERIA DE SISTEMAS,150,160,ingresante,2
2027,INGENIERIA DE SISTEMAS,170,180,ingresante,1
2027,INGENIERIA DE SISTEMAS,200,210,ingresante,1
2027,INGENIERIA DE SISTEMAS,220,230,ingresante,3
2027,INGENIERIA DE SISTEMAS,230,240,ingresante,2
2027,INGENIERIA DE SISTEMAS,240,250,ingresante,10
2027,INGENIERIA DE SISTEMAS,250,260,ingresante,6
2027,INGENIERIA DE SISTEMAS,260,270,ingresante,3
2027,INGENIERIA DE SISTEMAS,270,280,ingresante,2
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,90,100,ingresante,2
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,100,110,ingresante,3
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,120,130,ingresante,5
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,130,140,ingresante,2
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,140,150,ingresante,2
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,150,160,ingresante,1
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,240,250,ingresante,1
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,250,260,ingresante,2
2027,INGENIERIA EN INTELIGENCIA ARTIFICIAL,260,270,ingresante,2
2027,INGENIERIA INDUSTRIAL,80,90,ingresante,2
2027,INGENIERIA INDUSTRIAL,90,100,ingresante,9
2027,INGENIERIA INDUSTRIAL,100,110,ingresante,22
2027,INGENIERIA INDUSTRIAL,110,120,ingresante,23
2027,INGENIERIA INDUSTRIAL,120,130,ingresante,24
2027,INGENIERIA INDUSTRIAL,130,140,ingresante,12
2027,INGENIERIA INDUSTRIAL,140,150,ingresante,7
2027,INGENIERIA INDUSTRIAL,150,160,ingresante,1
2027,INGENIERIA INDUSTRIAL,160,170,ingresante,2
2027,INGENIERIA INDUSTRIAL,220,230,ingresante,6
2027,INGENIERIA INDUSTRIAL,230,240,ingresante,5
2027,INGENIERIA INDUSTRIAL,240,250,ingresante,13
2027,INGENIERIA INDUSTRIAL,250,260,ingresante,11
2027,INGENIERIA INDUSTRIAL,260,270,ingresante,3
2027,INGENIERIA INDUSTRIAL,270,280,ingresante,1
2027,INGENIERIA INDUSTRIAL,280,290,ingresante,2
2027,INGENIERIA MECANICA,80,90,ingresante,2
2027,INGENIERIA MECANICA,90,100,ingresante,2
2027,INGENIERIA MECANICA,100,110,ingresante,12
2027,INGENIERIA MECANICA,110,120,ingresante,15
2027,INGENIERIA MECANICA,120,130,ingresante,7
2027,INGENIERIA MECANICA,130,140,ingresante,2
2027,INGENIERIA MECANICA,140,150,ingresante,2
2027,INGENIERIA MECANICA,250,260,ingresante,7
2027,INGENIERIA MECANICA,260,270,ingresante,3
2027,INGENIERIA MECANICA,270,280,ingresante,2
2027,INGENIERIA MECANICA ELECTRICA,70,80,ingresante,1
2027,INGENIERIA MECANICA ELECTRICA,100,110,ingresante,3
2027,INGENIERIA MECANICA ELECTRICA,110,120,ingresante,5
2027,INGENIERIA MECANICA ELECTRICA,120,130,ingresante,3
2027,INGENIERIA MECANICA ELECTRICA,130,140,ingresante,1
2027,INGENIERIA MECANICA ELECTRICA,240,250,ingresante,1
2027,INGENIERIA MECANICA ELECTRICA,250,260,ingresante,1
2027,INGENIERIA MECANICA ELECTRICA,260,270,ingresante,1
2027,INGENIERIA MECATRONICA,100,110,ingresante,4
2027,INGENIERIA MECATRONICA,110,120,ingresante,5
2027,INGENIERIA MECATRONICA,120,130,ingresante,15
2027,INGENIERIA MECATRONICA,130,140,ingresante,9
2027,INGENIERIA MECATRONICA,140,150,ingresante,5
2027,INGENIERIA MECATRONICA,150,160,ingresante,4
2027,INGENIERIA MECATRONICA,160,170,ingresante,1
2027,INGENIERIA MECATRONICA,240,250,ingresante,6
2027,INGENIERIA MECATRONICA,250,260,ingresante,6
2027,INGENIERIA MECATRONICA,260,270,ingresante,1
2027,MEDICINA HUMANA,150,160,ingresante,5
2027,MEDICINA HUMANA,160,170,ingresante,20
2027,MEDICINA HUMANA,170,180,ingresante,24
2027,MEDICINA HUMANA,180,190,ingresante,27
2027,MEDICINA HUMANA,190,200,ingresante,9
2027,MEDICINA HUMANA,210,220,ingresante,1
2027,MEDICINA HUMANA,220,230,ingresante,2
2027,MEDICINA HUMANA,250,260,ingresante,1
2027,MEDICINA VETERINARIA Y ZOOTECNIA,100,110,ingresante,3
2027,MEDICINA VETERINARIA Y ZOOTECNIA,110,120,ingresante,15
2027,MEDICINA VETERINARIA Y ZOOTECNIA,120,130,ingresante,20
2027,MEDICINA VETERINARIA Y ZOOTECNIA,130,140,ingresante,9
2027,MEDICINA VETERINARIA Y ZOOTECNIA,140,150,ingresante,4
2027,MEDICINA VETERINARIA Y ZOOTECNIA,150,160,ingresante,1
2027,MEDICINA VETERINARIA Y ZOOTECNIA,160,170,ingresante,1
2027,MEDICINA VETERINARIA Y ZOOTECNIA,200,210,ingresante,1
2027,MEDICINA VETERINARIA Y ZOOTECNIA,210,220,ingresante,1
2027,MEDICINA VETERINARIA Y ZOOTECNIA,220,230,ingresante,2
2027,MEDICINA VETERINARIA Y ZOOTECNIA,230,240,ingresante,1
2027,MEDICINA VETERINARIA Y ZOOTECNIA,240,250,ingresante,2
2027,MEDICINA VETERINARIA Y ZOOTECNIA,250,260,ingresante,5
2027,MEDICINA VETERINARIA Y ZOOTECNIA,260,270,ingresante,3
2027,MEDICINA VETERINARIA Y ZOOTECNIA,290,300,ingresante,1
2027,OBSTETRICIA Y PUERICULTURA,90,100,ingresante,4
2027,OBSTETRICIA Y PUERICULTURA,100,110,ingresante,8
